ean,article
8721201913082,8721201913082
7340007500541,7340007500541
7311311004278,7311311004278
5010169035442,5010169035442
5701009045461,5701009045461
7340007921629,7340007921629
7300156593412,7300156593412
7331217010494,7331217010494
7340007903373,7340007903373
7340007902772,7340007902772
8718403470208,8718403470208
9421009030347,9421009030347
7340191151338,7340191151338
7300156589538,7300156589538
7340191160989,7340191160989
7312631006027,7312631006027
617241103409,617241103409
7310500026039,7310500026039
7300156598950,7300156598950
7300156598806,7300156598806
7300156598769,7300156598769
7300156593511,7300156593511
7300156577597,7300156577597
7300208345006,7300208345006
7300156600004,7300156600004
7300156578556,7300156578556
5707196031836,5707196031836
2372700200003,2372700200003
7300206718000,7300206718000
7300156577603,7300156577603
7300156587831,7300156587831
5707196194708,5707196194708
7300202024006,7300202024006
7300201883000,7300201883000
5707196217940,5707196217940
7300209337000,7300209337000
7331044002839,7331044002839
7300204336008,7300204336008
2354043600009,2354043600009
5701151311742,5701151311742
7300205753002,7300205753002
5707196060515,5707196060515
5707196033243,5707196033243
4010352801107,4010352801107
7300298385005,7300298385005
7311441160608,7311441160608
7311441343308,7311441343308
7313160020324,7313160020324
7300156596109,7300156596109
7330797088077,7330797088077
7393145095714,7393145095714
2097844500009,251300_2097844500009
7340011423096,7340011423096
7315060448345,7315060448345
7340011300717,7340011300717
7340191141865,7340191141865
7340191161962,7340191161962
7340191141889,7340191141889
7340191161290,7340191161290
7340011485674,7340011485674
7340011404705,7340011404705
7300156492128,7300156492128
7313160001309,7313160001309
7313160001323,7313160001323
6416453054554,6416453054554
7340191149755,7340191149755
6416453054585,6416453054585
7340191149786,7340191149786
6416453054578,6416453054578
6416453054561,6416453054561
7622202384394,7622202384394
7622202385735,7622202385735
7350113940407,7350113940407
7310130012303,7310130012303
7310130155598,7310130155598
7310130155536,7310130155536
7340011321989,7340011321989
7350126083467,7350126083467
7310130013584,7310130013584
7310130181085,7310130181085
7310130011726,7310130011726
7340001803433,7340001803433
7310130155512,7310130155512
7310130172069,7310130172069
7310130155505,7310130155505
7310130003592,7310130003592
7310130158056,7310130158056
7300170029317,7300170029317
7300156490940,7300156490940
5701073066485,5701073066485
5701073066393,5701073066393
7350126086796,7350126086796
7310520022202,7310520022202
7310521397712,7310521397712
7310520009449,7310520009449
7310520009326,7310520009326
7350002401163,7350002401163
7340011471448,7340011471448
7340011316176,7340011316176
8005510004373,8005510004373
7330177103505,7330177103505
8005510006445,8005510006445
7330177103512,7330177103512
7316150675962,7316150675962
7350002402153,7350002402153
7350002409053,7350002409053
7350002400531,7350002400531
7350002400487,7350002400487
7350002401095,7350002401095
7340011352310,7340011352310
2339325000005,2339325000005
2097519300002,251300_2097519300002
2317401100009,2317401100009
5010478247819,5010478247819
5710183056064,5710183056064
7340007902185,7340007902185
2317484600007,2317484600007
5706911026102,5706911026102
5024278002707,5024278002707
5024278003056,5024278003056
5024278003063,5024278003063
7350066440139,7350066440139
5000159528320,5000159528320
5024278003049,5024278003049
5024278000291,5024278000291
4008400553023,4008400553023
7350066440160,7350066440160
602652257780,602652257780
5000159605083,5000159605083
5024278003087,5024278003087
8593893007437,8593893007437
5900020049407,5900020049407
5900020017420,5900020017420
40144467,40144467
5024278003100,5024278003100
5024278003117,5024278003117
5024278003032,5024278003032
5024278003018,5024278003018
7350126089186,7350126089186
87157154,87157154
1220000450035,1220000450035
1220000450042,1220000450042
1220000450066,1220000450066
7310155803757,7310155803757
1220000450028,1220000450028
7310155803771,7310155803771
7310155803825,7310155803825
1220000450059,1220000450059
7310155803764,7310155803764
7310394002072,7310394002072
7340191109339,7340191109339
7311311014154,7311311014154
7340011478850,7340011478850
7313307801564,7313307801564
7310394002751,7310394002751
7391835922869,7391835922869
7340191177970,7340191177970
7331217015734,7331217015734
7331217015727,7331217015727
5410673006349,5410673006349
7350113940285,7350113940285
6281100410737,6281100410737
6281100412137,6281100412137
5011157630373,5011157630373
5011157630274,5011157630274
7350113940322,7350113940322
7340191177994,7340191177994
5410673006134,5410673006134
7350113940599,7350113940599
7340011317203,7340011317203
5011157997650,5011157997650
7340191184169,7340191184169
7340191141612,7340191141612
7350113940520,7350113940520
8697449901351,8697449901351
8680417214232,8680417214232
7317731117376,7317731117376
7330797077200,7330797077200
7312338007389,7312338007389
7340023810020,7340023810020
4006402025128,4006402025128
4006402025418,4006402025418
4006402020413,4006402020413
7310070009166,7310070009166
7300156601414,7300156601414
7340046089052,7340046089052
7313160004669,7313160004669
7300156587916,7300156587916
7350129160165,7350129160165
7313160004751,7313160004751
7313160004744,7313160004744
7313160004782,7313160004782
7313160006588,7313160006588
7300156587923,7300156587923
7340046090874,7340046090874
7350129160134,7350129160134
7300156599513,7300156599513
7300156577733,7300156577733
7313160004768,7313160004768
7300156482518,7300156482518
7300156497741,7300156497741
7313160003235,7313160003235
7350042720002,7350042720002
7300156589774,7300156589774
7313160020201,7313160020201
7350126087199,7350126087199
7300156482525,7300156482525
7350042720132,7350042720132
7313160004317,7313160004317
7350008952065,7350008952065
7350042720293,7350042720293
8719200052543,8719200052543
8719200052529,8719200052529
8719200235335,8719200235335
8719200095090,8719200095090
7350027799108,7350027799108
7340191149625,7340191149625
7391835921183,7391835921183
7311631504007,7311631504007
7340130503761,7340130503761
1230000068055,1230000068055
7331500700439,7331500700439
3850104003134,3850104003134
8711200359721,8711200359721
7340007912481,7340007912481
5701073061039,5701073061039
7311311004537,7311311004537
7350046464810,7350046464810
7310700815327,7310700815327
7331642061009,7331642061009
7310350109906,7310350109906
7310350114153,7310350114153
7310350112050,7310350112050
7310350136353,7310350136353
7310350504947,7310350504947
7312220096019,7312220096019
5410126006360,5410126006360
5410126006353,5410126006353
5410126006377,5410126006377
5410126156973,5410126156973
5410126726947,5410126726947
8600114000211,8600114000211
8600043003307,8600043003307
7315360063309,7315360063309
5019503009507,5019503009507
6414000001754,6414000001754
7310340726748,7310340726748
5701073065037,5701073065037
5701073064696,5701073064696
7340011451440,7340011451440
5701211013081,5701211013081
7310500057590,7310500057590
7300156599841,7300156599841
7340011361572,7340011361572
7300156577252,7300156577252
7300206866008,7300206866008
7300206871002,7300206871002
2320698900009,2320698900009
7392055078824,7392055078824
7300206089001,7300206089001
2320696700007,2320696700007
7300156600738,7300156600738
7300156600929,7300156600929
7300156600936,7300156600936
7300156600912,7300156600912
4014400933659,4014400933659
4014400933642,4014400933642
5202390021640,5202390021640
5202390020407,5202390020407
5202390017599,5202390017599
5202390007934,5202390007934
5202390031939,5202390031939
7340191149885,7340191149885
7393263018107,7393263018107
7310943092523,7310943092523
2372700400007,2372700400007
7310943092400,7310943092400
7310943092530,7310943092530
2317456900005,2317456900005
7340191184060,7340191184060
7310500045573,7310500045573
3088545004001,3088545004001
3088541015919,3088541015919
3088540255279,3088540255279
3088540508276,3088540508276
7311841591101,7311841591101
7315638085392,7315638085392
7340007910807,7340007910807
8718963067658,8718963067658
7340191155718,7340191155718
7340011345855,7340011345855
7340191174320,7340191174320
4820195681114,4820195681114
7300150000015,7300150000015
7340191152953,7340191152953
7314710720343,7314710720343
7310470064284,7310470064284
7340191165007,7340191165007
7310890201191,7310890201191
7340073300168,7340073300168
7300156485397,7300156485397
7310470063195,7310470063195
7310860007853,7310860007853
7310470070193,7310470070193
7300156584885,7300156584885
7350126083344,7350126083344
7300156598264,7300156598264
7340191170803,7340191170803
7311170040011,7311170040011
2022013200008,2022013200008
5740200001012,5740200001012
5740200001074,5740200001074
7311878172311,7311878172311
7311878172335,7311878172335
7311877016449,7311877016449
7300156577108,7300156577108
7391196075006,7391196075006
7311443280052,7311443280052
7311443280250,7311443280250
7322550032168,7322550032168
7331061000566,7331061000566
7331217015857,7331217015857
7340191131231,7340191131231
7300156594884,7300156594884
7340011311140,7340011311140
5701977062316,5701977062316
2378065400003,2378065400003
7310130009891,7310130009891
7340011487883,7340011487883
7310130009075,7310130009075
7331669006847,7331669006847
7316110001886,7316110001886
7310240050844,7310240050844
5000159602778,5000159602778
7312631023765,7312631023765
7340130505291,7340130505291
7312631023772,7312631023772
7340012502622,7340012502622
7310521053106,7310521053106
7310520011541,7310520011541
7310520005106,7310520005106
7300156601629,7300156601629
5707196272901,5707196272901
7300156599148,7300156599148
7331044066350,7331044066350
7300206706007,7300206706007
7310941801424,7310941801424
7310941801301,7310941801301
7340191175105,7340191175105
7311870593800,7311870593800
7311870011151,7311870011151
7311870011083,7311870011083
7311870010987,7311870010987
7311870010895,7311870010895
7311870010932,7311870010932
7311870010871,7311870010871
7311870010949,7311870010949
7311870010925,7311870010925
7311870010970,7311870010970
7311870011076,7311870011076
7311870010888,7311870010888
7311870010963,7311870010963
7311870010918,7311870010918
7350027794684,7350027794684
7340191147171,7340191147171
7310040052277,7310040052277
7310040052260,7310040052260
3176580020169,3176580020169
3228020232028,3228020232028
5709281008891,5709281008891
3228024170043,3228024170043
3250552519377,3250552519377
7331494126536,7331494126536
3228024210206,3228024210206
5704025035553,5704025035553
3228021950051,3228021950051
3423960007723,3423960007723
7340191156180,7340191156180
7300156590039,7300156590039
7300156591463,7300156591463
7340191152670,7340191152670
7340191174573,7340191174573
7310500187006,7310500187006
8053853890009,8053853890009
7340191152694,7340191152694
7340191174580,7340191174580
7340191112582,7340191112582
7300156591654,7300156591654
7330606008845,7330606008845
5709364100665,5709364100665
8411037800037,8411037800037
7310340114033,7310340114033
7310090750697,7310090750697
7316840466085,7316840466085
7300156589767,7300156589767
7322550092032,7322550092032
7350002403624,7350002403624
7350002403631,7350002403631
7310831020089,7310831020089
7310830020103,7310830020103
7310830020110,7310830020110
8001688701052,8001688701052
7310050001999,7310050001999
8711000591840,8711000591840
8711000530207,8711000530207
7300156589187,7300156589187
7310760012902,7310760012902
7310760012308,7310760012308
7310731101604,7310731101604
7310760012445,7310760012445
7310050001975,7310050001975
7310731103165,7310731103165
8711000537497,8711000537497
8711000602133,8711000602133
7310760012568,7310760012568
8711000530283,8711000530283
7310731103028,7310731103028
7310731101567,7310731101567
7310731101680,7310731101680
7310050001159,7310050001159
7310760012315,7310760012315
7310760012629,7310760012629
7310760012919,7310760012919
7310760012438,7310760012438
7310760012896,7310760012896
8711000530085,8711000530085
7310050001043,7310050001043
7310050001883,7310050001883
7300156585578,7300156585578
7340191139435,7340191139435
7310831020034,7310831020034
7392736065709,7392736065709
7310050001791,7310050001791
7300156576477,7300156576477
7300156576903,7300156576903
7310831020010,7310831020010
8711000537411,8711000537411
7310050001777,7310050001777
7310731103073,7310731103073
7310731103042,7310731103042
7310760012506,7310760012506
7310731103059,7310731103059
8711000616239,8711000616239
7310731103066,7310731103066
8711000602164,8711000602164
7310050010854,7310050010854
7310831020058,7310831020058
7300156585585,7300156585585
7310050001067,7310050001067
7310760012537,7310760012537
7310731101536,7310731101536
7300156576484,7300156576484
7300156589194,7300156589194
7310050001197,7310050001197
7310050003580,7310050003580
7310731101611,7310731101611
7310731103035,7310731103035
7310731102397,7310731102397
7310050001982,7310050001982
7310731101666,7310731101666
7310731101697,7310731101697
7310731103011,7310731103011
7310760012391,7310760012391
7310050001135,7310050001135
8000070028050,8000070028050
8000070024083,8000070024083
7310731102328,7310731102328
7340191148963,7340191148963
2317238500003,2317238500003
2340418400008,2340418400008
7350126082224,7350126082224
7315062155609,7315062155609
3870004009579,3870004009579
7312200016945,7312200016945
7350119310044,7350119310044
7350119310259,7350119310259
7350119310266,7350119310266
7310700811664,7310700811664
7311311005046,7311311005046
7350083250322,7350083250322
7350083250315,7350083250315
8009280003574,8009280003574
8009280003529,8009280003529
7310340464442,7310340464442
7391049002425,7391049002425
7313940574504,7313940574504
2307128600005,2307128600005
7350027793731,7350027793731
7300156601438,7300156601438
7340011321750,7340011321750
7331217015390,7331217015390
7331217010050,7331217010050
7331217010067,7331217010067
7311070006230,7311070006230
7313160020508,7313160020508
7300206131007,7300206131007
7350125520123,7350125520123
7311441165610,7311441165610
7311441165634,7311441165634
7300321281007,7300321281007
7310500191683,7310500191683
7350004663552,7350004663552
5762385078979,5762385078979
7350027793984,7350027793984
7300156599353,7300156599353
7350101198575,7350101198575
5011308303279,5011308303279
5410471918202,5410471918202
7331755010352,7331755010352
7310350505210,7310350505210
7392128810016,7392128810016
7392128810054,7392128810054
7310861008934,7310861008934
7314720729015,7314720729015
7310861008699,7310861008699
7392128900038,7392128900038
1200101486843,1200101486843
7314720736235,7314720736235
7340191178649,7340191178649
7314720739038,7314720739038
7340191152946,7340191152946
7392128810030,7392128810030
1200101497214,1200101497214
7340191153783,7340191153783
7340191153615,7340191153615
7340191154742,7340191154742
7322550097679,7322550097679
7322550092001,7322550092001
7322550092094,7322550092094
5711953034879,5711953034879
7340011352334,7340011352334
7394048008580,7394048008580
7340011496090,7340011496090
7340191171572,7340191171572
5000157074065,5000157074065
7350002403440,7350002403440
7340011487920,7340011487920
7340007901140,7340007901140
7310130006234,7310130006234
5707196272963,5707196272963
7350037194405,7350037194405
6416453062320,6416453062320
7340007500121,7340007500121
7350042721320,7350042721320
7322550092070,7322550092070
7311311015915,7311311015915
8712566108626,8712566108626
3228020481426,3228020481426
3252950009443,3252950009443
5704025035560,5704025035560
7340191143241,7340191143241
7340191168619,7340191168619
7350027799719,7350027799719
7350166370107,7350166370107
7300156597106,7300156597106
7312200013814,7312200013814
7350002404997,7350002404997
8008343200882,8008343200882
7340191145559,7340191145559
7391814009673,7391814009673
7391814009994,7391814009994
7391814009987,7391814009987
7391814008935,7391814008935
7312630801043,7312630801043
7391835920384,7391835920384
7041111153981,7041111153981
7340191180581,7340191180581
5706779065275,5706779065275
7391814006924,7391814006924
7350088701140,7350088701140
7041111158405,7041111158405
7391814009062,7391814009062
7340191145023,7340191145023
7340191102408,7340191102408
7391814009079,7391814009079
7340011343769,7340011343769
7041111145818,7041111145818
7391814009086,7391814009086
7340191168411,7340191168411
5740301166405,5740301166405
7340191132948,7340191132948
7311311014598,7311311014598
7350046465152,7350046465152
7340191138315,7340191138315
7350046468658,7350046468658
7350126089032,7350126089032
7310040020719,7310040020719
7310040021341,7310040021341
7310960051374,7310960051374
9120018531479,9120018531479
7340191175327,7340191175327
7316641015505,7316641015505
7312450001715,7312450001715
7300156596437,7300156596437
2317408500000,2317408500000
7340191166219,7340191166219
7340191152731,7340191152731
7340191166288,7340191166288
7340011341765,7340011341765
7340191166226,7340191166226
7322550033387,7322550033387
7311171005514,7311171005514
7322550092063,7322550092063
7310401057910,7310401057910
7310401057903,7310401057903
7310401000367,7310401000367
7310401057941,7310401057941
7310401057934,7310401057934
7310401058269,7310401058269
2340302100007,2340302100007
7331494128257,7331494128257
7340191171305,7340191171305
7311441350115,7311441350115
7311441350108,7311441350108
5000246727414,5000246727414
5000246727377,5000246727377
5000246727094,5000246727094
2340383500000,2340383500000
7331755000254,7331755000254
7311441165504,7311441165504
5900020037046,5900020037046
7613032222109,7613032222109
5011476102957,5011476102957
5011546419336,5011546419336
7333192009807,7333192009807
7340007500114,7340007500114
7310350504893,7310350504893
7310350504886,7310350504886
7340191175167,7340191175167
7311311024702,7311311024702
7391835921190,7391835921190
7350088701096,7350088701096
7350088701225,7350088701225
7310500191652,7310500191652
7313940574900,7313940574900
7313940574603,7313940574603
7313940580055,7313940580055
7313940027017,7313940027017
7310500191805,7310500191805
7313940580154,7313940580154
7300323195005,7300323195005
7340191175440,7340191175440
7315200591160,7315200591160
7340011496724,7340011496724
7310240064346,7310240064346
7311311026485,7311311026485
8722700200185,8722700200185
7350046468467,7350046468467
7311311015564,7311311015564
7340191134195,7340191134195
7391693272243,7391693272243
7350115940115,7350115940115
7322550097549,7322550097549
7311311015540,7311311015540
5707196212471,5707196212471
7391693001089,7391693001089
7340046080738,7340046080738
7340191128927,7340191128927
7340011427650,7340011427650
7340191169586,7340191169586
7340005405343,7340005405343
7391693902621,7391693902621
7331217012962,7331217012962
7331217012979,7331217012979
7311311015625,7311311015625
7311311015571,7311311015571
7311311014178,7311311014178
7350046464841,7350046464841
7340063016451,7340063016451
8710853016852,8710853016852
7310240025231,7310240025231
7340191132368,7340191132368
5900783010904,5900783010904
5900783010911,5900783010911
7310240025255,7310240025255
5900783010928,5900783010928
7310240025279,7310240025279
8710161070027,8710161070027
7340007928536,7340007928536
7300156595867,7300156595867
7350167516535,7350167516535
7310532301951,7310532301951
7350045595386,7350045595386
7340005406913,7340005406913
7350045595157,7350045595157
7310532305485,7310532305485
7340005407095,7340005407095
7340005405152,7340005405152
7310532305812,7310532305812
5053990127641,5053990127641
7350167516412,7350167516412
7073298000178,7073298000178
7350045596345,7350045596345
7340005404568,7340005404568
7340005403561,7340005403561
5053990182862,5053990182862
7310532304983,7310532304983
7310532106471,7310532106471
7340005403530,7340005403530
7392659002454,7392659002454
7300400381604,7300400381604
7073298000239,7073298000239
7350167516436,7350167516436
7340005406692,7340005406692
7310532106495,7310532106495
7340005403592,7340005403592
7310531022901,7310531022901
7392659002447,7392659002447
7392659005721,7392659005721
7392659002423,7392659002423
5053990127665,5053990127665
5053990175888,5053990175888
7340005405381,7340005405381
7350045595355,7350045595355
7073298000284,7073298000284
7310532304136,7310532304136
7350045596659,7350045596659
5053990188710,5053990188710
7310532106532,7310532106532
7392659002416,7392659002416
7392659005714,7392659005714
7300400381505,7300400381505
8426944031504,8426944031504
5053990190034,5053990190034
5053990127726,5053990127726
7310531020907,7310531020907
5053990107339,5053990107339
5053990161669,5053990161669
7310532304716,7310532304716
7350045591258,7350045591258
7310532106648,7310532106648
7340005403691,7340005403691
7340005406920,7340005406920
7310532106600,7310532106600
7340191150669,7340191150669
7340191150102,7340191150102
7340191150652,7340191150652
7340191150706,7340191150706
7340191150676,7340191150676
7340191150683,7340191150683
7340005407132,7340005407132
7340191137073,7340191137073
7310532106662,7310532106662
7350045596437,7350045596437
7340005403516,7340005403516
7340005406012,7340005406012
5053990127740,5053990127740
5053990107384,5053990107384
7350167516405,7350167516405
7310532106457,7310532106457
7340005403554,7340005403554
7340191137172,7340191137172
7310531027906,7310531027906
7300400381703,7300400381703
7350167510045,7350167510045
7350045596222,7350045596222
7340191117785,7340191117785
7340191117808,7340191117808
8426944001071,8426944001071
8426944001101,8426944001101
7350045591050,7350045591050
7310532106518,7310532106518
7340005407088,7340005407088
7340191167438,7340191167438
7394316000025,7394316000025
7622202029738,7622202029738
7622202029998,7622202029998
7310520011770,7310520011770
7622300750053,7622300750053
7622202372360,7622202372360
7340011311225,7340011311225
2097851800000,251300_2097851800000
4000539151262,4000539151262
3046920022422,3046920022422
3046920022439,3046920022439
3046920022446,3046920022446
7340191100756,7340191100756
40084794,40084794
7622210713216,7622210713216
4000417106100,4000417106100
4000194332143,4000194332143
4000417107107,4000417107107
7350098980207,7350098980207
3046920005586,3046920005586
8003340804682,8003340804682
5774540846002,5774540846002
4014400400007,4014400400007
7037710020069,7037710020069
7350066440559,7350066440559
2097824100007,251300_2097824100007
7314710510005,7314710510005
7340191153592,7340191153592
5701073062395,5701073062395
7622300248987,7622300248987
7622300247942,7622300247942
7622210664181,7622210664181
7622201150686,7622201150686
7622300684600,7622300684600
7340011489276,7340011489276
8003340093253,8003340093253
7313981011884,7313981011884
6416453015432,6416453015432
6416453020153,6416453020153
6416453020160,6416453020160
6416453015562,6416453015562
6416453015425,6416453015425
6416453017795,6416453017795
6416453015449,6416453015449
7340130506045,7340130506045
7340130505178,7340130505178
6416453015456,6416453015456
8000500359488,8000500359488
8000500359884,8000500359884
6411401015830,6411401015830
6416453056220,6416453056220
6416453015463,6416453015463
7310520021724,7310520021724
6416453015487,6416453015487
4000194332112,4000194332112
6416453015630,6416453015630
7340011476535,7340011476535
7340011476542,7340011476542
7340011476528,7340011476528
5711953169854,5711953169854
5711953151361,5711953151361
5711953209932,5711953209932
5760466961455,5760466961455
5711953023620,5711953023620
5711953068072,5711953068072
4002971200607,4002971200607
7350126083610,7350126083610
7391288403205,7391288403205
7340191164987,7340191164987
7300156480330,7300156480330
4014303518427,4014303518427
4014400901191,4014400901191
6416453071285,6416453071285
7622210929525,7622210929525
5774540844046,5774540844046
7622210621412,7622210621412
4002971253009,4002971253009
7350126083375,7350126083375
7350126083498,7350126083498
7316110002678,7316110002678
4002971254006,4002971254006
7310510001804,7310510001804
7331340200274,7331340200274
7340191131248,7340191131248
5709521044269,5709521044269
7315360015698,7315360015698
7315361111887,7315361111887
8004735093933,8004735093933
7313981042178,7313981042178
7300156599063,7300156599063
5707196272932,5707196272932
7300156586520,7300156586520
7320020003076,7320020003076
7340063010701,7340063010701
7331631011947,7331631011947
7300208373009,7300208373009
7300200247001,7300200247001
7310628005572,7310628005572
7331631011954,7331631011954
2097008200004,2097008200004
7300156592910,7300156592910
7331044066329,7331044066329
7300208381004,7300208381004
7350037192548,7350037192548
7300201246003,7300201246003
7320020043140,7320020043140
7300156586810,7300156586810
7300209458002,7300209458002
7340012517060,7340012517060
7340007928321,7340007928321
7340191148765,7340191148765
7613287476678,7613287476678
7340191162426,7340191162426
7381030000202,7381030000202
7381030000219,7381030000219
7315062248622,7315062248622
7340191161986,7340191161986
7315062236483,7315062236483
7312720123239,7312720123239
7314720608006,7314720608006
7312720122232,7312720122232
7312720124250,7312720124250
7312720121235,7312720121235
7314720609300,7314720609300
7312720042134,7312720042134
7312720124236,7312720124236
7312720026103,7312720026103
7310960019497,7310960019497
7300170029584,7300170029584
7322550092117,7322550092117
5709364100672,5709364100672
7300156462428,7300156462428
7350088711866,7350088711866
7311171006658,7311171006658
5701073064726,5701073064726
2097849600001,251300_2097849600001
7350126083641,7350126083641
7300170029942,7300170029942
7340191163348,7340191163348
7340191116641,7340191116641
7340011315759,7340011315759
7350122560511,7350122560511
7312720082802,7312720082802
7340191177413,7340191177413
5000172100015,5000172100015
7300156599742,7300156599742
7340011406952,7340011406952
7313300000933,7313300000933
7312110002779,7312110002779
7340191164994,7340191164994
7300156480323,7300156480323
7313981025140,7313981025140
7311311016073,7311311016073
7311311004841,7311311004841
7350046469471,7350046469471
7340011425786,7340011425786
7350046469297,7350046469297
7300156594181,7300156594181
7300156600851,7300156600851
7340191113183,7340191113183
7310700815419,7310700815419
7311171006221,7311171006221
7311171006665,7311171006665
7340007929496,7340007929496
7350153380133,7350153380133
6420256014134,6420256014134
73513513,73513513
5000112689808,5000112689808
54490703,54490703
5000112689853,5000112689853
5449000259172,5449000259172
5449000259233,5449000259233
5000112690552,5000112690552
5449000259110,5449000259110
5000112637991,5000112637991
5449000054227,5449000054227
5449000099785,5449000099785
5449000050212,5449000050212
5000112689822,5000112689822
5000112690262,5000112690262
5000112690279,5000112690279
5000112637908,5000112637908
